event_id,customer_id,lat,lon,detected_store_id,distance_meters,weather,timestamp
90383,1219,18.464822,73.898773,2104,113,Rainy,01-12-2025 05:44
90384,1487,18.526794,73.834299,2070,516,Cold,01-12-2025 13:35
90385,1425,18.502295,73.862043,2121,175,Clear,01-12-2025 12:31
90386,1403,18.587069,73.874249,2009,625,Cold,03-12-2025 01:16
90387,1125,18.469893,73.892416,2018,235,Cold,01-12-2025 08:35
90388,1472,18.488981,73.798215,2161,837,Clear,02-12-2025 18:05
90389,1098,18.56904,73.875269,2180,566,Hot,01-12-2025 17:48
90390,1434,18.544706,73.892749,2084,530,Cold,02-12-2025 01:43
90391,1005,18.525465,73.814914,2070,351,Rainy,02-12-2025 06:33
90392,1030,18.556682,73.825792,2100,544,Hot,02-12-2025 21:06
90393,1173,18.571943,73.817909,2067,221,Rainy,01-12-2025 16:47
90394,1060,18.46766,73.872211,2077,1155,Clear,02-12-2025 01:13
90395,1011,18.478355,73.867437,2020,1167,Hot,02-12-2025 05:02
90396,1286,18.552261,73.785854,2044,827,Hot,01-12-2025 13:09
90397,1455,18.548405,73.930868,2012,542,Cold,02-12-2025 08:00
90398,1143,18.491595,73.804384,2192,286,Cold,02-12-2025 18:32
90399,1323,18.501052,73.781909,2005,1090,Clear,02-12-2025 03:51
90400,1420,18.54705,73.791081,2032,470,Hot,01-12-2025 15:49
90401,1452,18.44469,73.854392,2046,846,Cold,01-12-2025 08:08
90402,1151,18.523747,73.791239,2037,526,Clear,01-12-2025 23:10
90403,1060,18.471341,73.870991,2076,311,Clear,01-12-2025 20:40
90404,1041,18.448585,73.838964,2113,26,Clear,01-12-2025 21:50
90405,1113,18.539543,73.92054,2110,742,Hot,02-12-2025 17:52
90406,1384,18.519738,73.896536,2167,962,Hot,01-12-2025 23:09
90407,1161,18.535336,73.887343,2065,253,Hot,02-12-2025 23:00
90408,1254,18.563636,73.829885,2111,33,Clear,01-12-2025 19:48
90409,1364,18.472375,73.887666,2191,1104,Clear,03-12-2025 04:42
90410,1284,18.566535,73.930554,2065,371,Cold,02-12-2025 02:19
90411,1272,18.547512,73.881005,2161,881,Hot,01-12-2025 17:59
90412,1250,18.491773,73.891966,2034,194,Rainy,02-12-2025 16:13
90413,1301,18.575909,73.80996,2031,535,Rainy,03-12-2025 04:19
90414,1078,18.501182,73.897523,2029,747,Rainy,01-12-2025 20:09
90415,1319,18.449037,73.819337,2125,1100,Rainy,02-12-2025 14:48
90416,1467,18.463293,73.828469,2072,116,Clear,02-12-2025 16:40
90417,1304,18.563356,73.847821,2150,553,Cold,01-12-2025 19:12
90418,1303,18.524678,73.880425,2189,1097,Clear,02-12-2025 22:30
90419,1176,18.560889,73.890394,2194,834,Rainy,03-12-2025 00:40
90420,1381,18.539518,73.936763,2004,1150,Clear,02-12-2025 18:16
90421,1020,18.474022,73.890884,2018,831,Rainy,03-12-2025 01:39
90422,1124,18.524947,73.923343,2118,132,Rainy,02-12-2025 02:02
90423,1454,18.458767,73.863128,2160,221,Cold,02-12-2025 20:07
90424,1386,18.509103,73.867987,2020,897,Hot,02-12-2025 18:03
90425,1413,18.458257,73.931976,2089,1114,Hot,02-12-2025 15:03
90426,1068,18.44291,73.798517,2200,741,Rainy,02-12-2025 01:44
90427,1074,18.443188,73.914549,2016,308,Rainy,02-12-2025 05:20
90428,1413,18.457787,73.930478,2141,45,Hot,01-12-2025 08:21
90429,1287,18.573598,73.807336,2119,423,Hot,02-12-2025 22:02
90430,1103,18.53913,73.857478,2163,593,Clear,03-12-2025 01:01
90431,1224,18.518274,73.788124,2100,665,Cold,01-12-2025 15:34
90432,1493,18.497779,73.912629,2062,1159,Rainy,03-12-2025 03:06
90433,1032,18.568234,73.93071,2058,646,Hot,03-12-2025 05:00
90434,1437,18.544199,73.840734,2161,1021,Clear,02-12-2025 01:09
90435,1350,18.587015,73.852903,2063,968,Cold,01-12-2025 07:40
90436,1240,18.591556,73.797434,2157,109,Cold,01-12-2025 12:43
90437,1241,18.474068,73.885702,2004,264,Hot,01-12-2025 05:24
90438,1435,18.515051,73.851655,2117,876,Cold,02-12-2025 02:16
90439,1352,18.507458,73.867977,2197,102,Cold,01-12-2025 07:10
90440,1061,18.550702,73.822744,2160,1122,Cold,01-12-2025 17:20
90441,1463,18.528889,73.778627,2139,1045,Clear,01-12-2025 13:38
90442,1013,18.493796,73.86884,2098,332,Rainy,01-12-2025 16:35
90443,1084,18.440831,73.903872,2089,649,Rainy,02-12-2025 15:42
90444,1493,18.498122,73.915115,2138,743,Clear,02-12-2025 05:49
90445,1060,18.46931,73.86872,2049,679,Rainy,02-12-2025 10:41
90446,1225,18.540409,73.839242,2142,1049,Hot,02-12-2025 03:56
90447,1107,18.498468,73.804977,2160,251,Cold,02-12-2025 22:42
90448,1048,18.583122,73.890634,2075,213,Rainy,03-12-2025 03:29
90449,1002,18.562749,73.80174,2127,533,Clear,02-12-2025 09:05
90450,1170,18.464002,73.862763,2110,1193,Rainy,02-12-2025 13:21
90451,1209,18.581645,73.80031,2180,302,Hot,01-12-2025 12:11
90452,1136,18.460642,73.819285,2115,468,Hot,01-12-2025 08:33
90453,1078,18.499785,73.896044,2173,762,Rainy,02-12-2025 14:16
90454,1027,18.572299,73.850105,2094,850,Rainy,01-12-2025 23:08
90455,1077,18.593284,73.800602,2078,257,Rainy,01-12-2025 18:21
90456,1316,18.536383,73.918694,2023,285,Cold,01-12-2025 14:07
90457,1114,18.447763,73.842702,2111,802,Cold,02-12-2025 15:17
90458,1219,18.464795,73.90139,2090,404,Clear,01-12-2025 05:12
90459,1162,18.571134,73.892212,2178,578,Cold,01-12-2025 22:27
90460,1017,18.519082,73.91457,2194,1117,Cold,02-12-2025 21:10
90461,1120,18.509499,73.935832,2168,225,Hot,01-12-2025 08:08
90462,1211,18.48323,73.788211,2200,472,Rainy,03-12-2025 01:43
90463,1080,18.513084,73.885014,2054,497,Rainy,01-12-2025 15:22
90464,1054,18.600501,73.79495,2170,1172,Hot,03-12-2025 04:48
90465,1313,18.575111,73.903843,2186,319,Hot,03-12-2025 03:55
90466,1159,18.573686,73.896902,2063,1123,Hot,02-12-2025 01:27
90467,1021,18.527375,73.857498,2128,317,Hot,03-12-2025 01:58
90468,1245,18.463784,73.834447,2188,1041,Hot,01-12-2025 22:02
90469,1183,18.455748,73.825664,2053,999,Rainy,01-12-2025 14:30
90470,1270,18.513605,73.858064,2038,417,Rainy,03-12-2025 01:57
90471,1312,18.498788,73.810631,2149,1115,Rainy,02-12-2025 07:38
90472,1352,18.507048,73.865974,2120,746,Clear,01-12-2025 14:58
90473,1054,18.599042,73.795762,2001,1158,Hot,02-12-2025 15:24
90474,1352,18.506456,73.866685,2045,1040,Clear,01-12-2025 22:15
90475,1006,18.474881,73.92766,2004,779,Hot,01-12-2025 16:23
90476,1449,18.468868,73.783347,2041,1001,Clear,02-12-2025 06:24
90477,1088,18.572801,73.83859,2140,550,Hot,02-12-2025 05:36
90478,1280,18.586201,73.795295,2199,158,Hot,01-12-2025 09:38
90479,1052,18.446551,73.783589,2171,939,Hot,03-12-2025 04:29
90480,1032,18.568298,73.930744,2136,439,Cold,01-12-2025 12:24
90481,1469,18.585049,73.850164,2089,534,Cold,01-12-2025 14:27
90482,1023,18.479599,73.923605,2070,1098,Rainy,02-12-2025 15:05
90483,1163,18.539101,73.843292,2139,777,Hot,01-12-2025 06:54
90484,1052,18.448496,73.786415,2056,148,Clear,01-12-2025 22:20
90485,1213,18.502717,73.911248,2077,119,Cold,01-12-2025 06:29
90486,1326,18.536398,73.935383,2176,626,Rainy,01-12-2025 06:28
90487,1285,18.492208,73.90139,2003,438,Hot,01-12-2025 14:56
90488,1398,18.536184,73.856595,2086,498,Hot,02-12-2025 21:18
90489,1448,18.558117,73.815559,2135,1085,Hot,03-12-2025 03:24
90490,1171,18.451802,73.800623,2082,1001,Clear,02-12-2025 11:59
90491,1366,18.50038,73.874328,2020,586,Rainy,02-12-2025 20:24
90492,1199,18.599173,73.794949,2036,558,Hot,01-12-2025 09:49
90493,1130,18.536993,73.868239,2064,407,Clear,01-12-2025 16:55
90494,1116,18.48244,73.779209,2185,84,Cold,01-12-2025 05:49
90495,1223,18.443106,73.842068,2035,70,Cold,03-12-2025 04:04
90496,1141,18.525333,73.891417,2184,826,Cold,03-12-2025 04:06
90497,1230,18.598413,73.808798,2076,837,Hot,02-12-2025 18:59
90498,1249,18.46017,73.897114,2131,653,Hot,02-12-2025 04:07
90499,1176,18.560097,73.891887,2170,620,Rainy,02-12-2025 09:56
90500,1206,18.473199,73.888851,2117,362,Rainy,01-12-2025 11:24
90501,1083,18.492055,73.800043,2035,865,Hot,01-12-2025 08:15
90502,1013,18.493405,73.869484,2026,648,Cold,02-12-2025 21:30
90503,1368,18.471401,73.883756,2060,1145,Hot,01-12-2025 13:57
90504,1316,18.53305,73.921004,2035,420,Hot,02-12-2025 19:03
90505,1130,18.535341,73.871177,2109,1031,Hot,02-12-2025 15:30
90506,1045,18.495445,73.844315,2016,469,Cold,01-12-2025 23:52
90507,1284,18.567047,73.932511,2014,1150,Cold,02-12-2025 14:28
90508,1362,18.52582,73.854042,2079,1192,Rainy,01-12-2025 23:12
90509,1188,18.457096,73.810815,2002,821,Clear,03-12-2025 01:17
90510,1220,18.502989,73.801056,2106,589,Hot,01-12-2025 06:44
90511,1223,18.443048,73.84064,2020,588,Clear,01-12-2025 11:50
90512,1025,18.58365,73.810976,2153,222,Hot,02-12-2025 00:32
90513,1447,18.527572,73.909174,2083,637,Cold,02-12-2025 06:27
90514,1028,18.589199,73.796096,2025,976,Cold,01-12-2025 23:57
90515,1252,18.533569,73.851646,2187,615,Rainy,03-12-2025 04:47
90516,1421,18.593623,73.789573,2183,272,Cold,01-12-2025 13:03
90517,1235,18.591128,73.93414,2176,409,Clear,01-12-2025 16:45
90518,1056,18.441106,73.847205,2106,817,Cold,01-12-2025 23:58
90519,1384,18.520247,73.897058,2115,126,Hot,03-12-2025 00:18
90520,1048,18.579838,73.887023,2055,522,Clear,01-12-2025 06:32
90521,1012,18.590941,73.899518,2105,557,Rainy,02-12-2025 18:20
90522,1465,18.578646,73.789063,2066,507,Cold,01-12-2025 11:12
90523,1212,18.48593,73.784711,2087,292,Hot,02-12-2025 03:09
90524,1099,18.492009,73.805585,2073,1027,Hot,02-12-2025 09:55
90525,1008,18.502968,73.934848,2041,1046,Cold,01-12-2025 11:22
90526,1430,18.512483,73.922226,2141,1105,Hot,02-12-2025 04:05
90527,1288,18.440135,73.892773,2127,653,Rainy,03-12-2025 00:46
90528,1177,18.518726,73.934041,2083,340,Rainy,02-12-2025 12:27
90529,1205,18.565513,73.92163,2071,478,Clear,01-12-2025 05:07
90530,1069,18.539868,73.919788,2155,1018,Hot,02-12-2025 08:45
90531,1117,18.598047,73.853366,2059,302,Cold,02-12-2025 03:58
90532,1486,18.565019,73.807612,2128,583,Clear,02-12-2025 07:37
90533,1483,18.460814,73.882819,2117,270,Cold,01-12-2025 06:45
90534,1141,18.523121,73.893183,2159,989,Rainy,01-12-2025 15:58
90535,1053,18.481308,73.915745,2145,25,Hot,01-12-2025 20:16
90536,1446,18.541588,73.834418,2020,49,Clear,01-12-2025 09:40
90537,1150,18.57009,73.827873,2045,1045,Rainy,01-12-2025 10:56
90538,1326,18.538312,73.935083,2067,273,Clear,02-12-2025 19:43
90539,1260,18.48788,73.860371,2090,967,Clear,02-12-2025 15:59
90540,1001,18.445777,73.790045,2088,749,Hot,01-12-2025 12:02
90541,1393,18.564902,73.821849,2136,539,Rainy,02-12-2025 09:50
90542,1194,18.533468,73.834045,2090,244,Rainy,02-12-2025 12:51
90543,1141,18.525366,73.891747,2015,962,Clear,01-12-2025 15:39
90544,1334,18.541101,73.936366,2056,150,Rainy,01-12-2025 10:04
90545,1123,18.5004,73.899764,2083,926,Cold,02-12-2025 05:20
90546,1108,18.579277,73.876134,2177,257,Rainy,01-12-2025 15:00
90547,1407,18.531341,73.883591,2019,378,Hot,02-12-2025 06:37
90548,1338,18.474985,73.868949,2131,166,Cold,02-12-2025 10:27
90549,1284,18.567628,73.93063,2130,1200,Rainy,01-12-2025 19:16
90550,1250,18.489661,73.89252,2015,762,Clear,01-12-2025 20:46
90551,1331,18.496439,73.838792,2185,45,Hot,02-12-2025 19:37
90552,1228,18.596838,73.841609,2104,372,Cold,01-12-2025 05:16
90553,1104,18.522863,73.8761,2034,880,Cold,01-12-2025 20:06
90554,1254,18.5652,73.826199,2156,1080,Clear,02-12-2025 10:30
90555,1263,18.535382,73.935856,2160,499,Hot,01-12-2025 09:05
90556,1340,18.528526,73.814381,2085,338,Rainy,01-12-2025 07:55
90557,1428,18.587852,73.868024,2050,801,Clear,01-12-2025 15:17
90558,1056,18.442486,73.84859,2174,1121,Rainy,01-12-2025 16:11
90559,1368,18.472533,73.882769,2146,319,Rainy,01-12-2025 23:59
90560,1010,18.499489,73.803442,2026,863,Cold,02-12-2025 21:28
90561,1161,18.537455,73.8894,2043,991,Cold,01-12-2025 20:35
90562,1380,18.441923,73.886603,2127,207,Cold,01-12-2025 06:17
90563,1493,18.498516,73.912433,2053,149,Hot,01-12-2025 11:17
90564,1407,18.530109,73.884744,2171,441,Cold,01-12-2025 17:02
90565,1033,18.568968,73.800799,2158,871,Clear,01-12-2025 19:15
90566,1073,18.51218,73.825152,2029,46,Clear,03-12-2025 01:56
90567,1158,18.599938,73.838918,2170,1158,Cold,01-12-2025 15:06
90568,1450,18.567595,73.843395,2119,120,Clear,02-12-2025 03:32
90569,1167,18.502448,73.860857,2059,1055,Clear,01-12-2025 05:47
90570,1315,18.598842,73.82989,2180,10,Cold,02-12-2025 13:23
90571,1197,18.549822,73.843503,2154,431,Rainy,01-12-2025 12:35
90572,1424,18.553639,73.909195,2176,348,Hot,02-12-2025 08:12
90573,1397,18.490395,73.893429,2048,371,Hot,01-12-2025 15:33
90574,1100,18.468833,73.802198,2023,162,Cold,02-12-2025 17:11
90575,1106,18.533712,73.926081,2138,1012,Rainy,01-12-2025 05:18
90576,1309,18.530087,73.835636,2050,203,Cold,01-12-2025 05:41
90577,1138,18.471511,73.858874,2030,1161,Hot,02-12-2025 09:25
90578,1498,18.55808,73.918298,2195,792,Rainy,01-12-2025 07:00
90579,1143,18.490387,73.805068,2002,1181,Rainy,01-12-2025 17:11
90580,1433,18.56526,73.813817,2091,927,Rainy,01-12-2025 06:46
90581,1332,18.590737,73.867309,2114,125,Cold,02-12-2025 21:06
90582,1046,18.466941,73.860304,2166,247,Clear,02-12-2025 15:09
90583,1232,18.520539,73.917041,2034,43,Hot,02-12-2025 03:14
90584,1425,18.503255,73.862228,2190,769,Hot,01-12-2025 21:48
90585,1209,18.583233,73.799521,2104,945,Hot,03-12-2025 04:24
90586,1028,18.592657,73.79623,2184,558,Rainy,02-12-2025 09:17
90587,1001,18.445299,73.792469,2048,808,Cold,02-12-2025 04:11
90588,1237,18.495905,73.806624,2095,863,Hot,02-12-2025 02:41
90589,1372,18.45382,73.848594,2036,981,Hot,02-12-2025 07:11
90590,1002,18.559893,73.803254,2111,1069,Cold,01-12-2025 08:21
90591,1372,18.455934,73.849547,2039,499,Rainy,03-12-2025 01:07
90592,1447,18.526642,73.910726,2110,385,Clear,02-12-2025 06:28
90593,1443,18.588544,73.884387,2108,205,Hot,02-12-2025 04:44
90594,1237,18.496025,73.806589,2057,30,Cold,02-12-2025 14:15
90595,1085,18.510405,73.83619,2140,5,Hot,01-12-2025 14:38
90596,1214,18.589751,73.929701,2039,1190,Rainy,03-12-2025 00:33
90597,1194,18.532767,73.833737,2029,725,Clear,01-12-2025 18:13
90598,1222,18.527113,73.777709,2102,254,Hot,01-12-2025 09:07
90599,1446,18.539533,73.832656,2118,123,Cold,01-12-2025 11:08
90600,1236,18.527575,73.805488,2169,1180,Hot,01-12-2025 20:50
90601,1054,18.5992,73.795923,2153,1183,Cold,01-12-2025 23:04
90602,1319,18.44981,73.819332,2100,104,Hot,02-12-2025 09:21
90603,1442,18.538687,73.794704,2039,311,Rainy,03-12-2025 03:45
90604,1278,18.471057,73.840981,2133,641,Hot,01-12-2025 20:09
90605,1465,18.577882,73.788499,2130,318,Cold,02-12-2025 13:18
90606,1272,18.546103,73.880286,2190,807,Hot,02-12-2025 16:12
90607,1258,18.577291,73.901234,2048,484,Clear,03-12-2025 02:29
90608,1461,18.485429,73.892923,2084,532,Hot,02-12-2025 04:51
90609,1060,18.47087,73.87126,2050,447,Hot,01-12-2025 20:09
90610,1045,18.497012,73.845328,2017,675,Hot,01-12-2025 20:37
90611,1034,18.478168,73.880844,2071,41,Rainy,01-12-2025 14:09
90612,1427,18.512063,73.842879,2104,636,Clear,01-12-2025 06:26
90613,1406,18.586636,73.854598,2084,119,Cold,01-12-2025 06:30
90614,1111,18.584882,73.799219,2170,221,Cold,01-12-2025 11:35
90615,1276,18.586484,73.878045,2022,461,Clear,01-12-2025 05:30
90616,1055,18.53261,73.78755,2132,157,Rainy,02-12-2025 01:20
90617,1014,18.484685,73.853587,2071,906,Clear,02-12-2025 06:58
90618,1307,18.546016,73.86586,2068,127,Cold,01-12-2025 13:18
90619,1390,18.466845,73.814451,2058,527,Rainy,01-12-2025 17:05
90620,1444,18.442087,73.929505,2181,153,Rainy,01-12-2025 21:29
90621,1028,18.59124,73.796462,2006,1030,Hot,03-12-2025 01:27
90622,1268,18.541474,73.841798,2019,601,Cold,02-12-2025 23:13
90623,1446,18.541207,73.834048,2185,801,Clear,02-12-2025 21:36
90624,1078,18.499011,73.898004,2156,574,Rainy,03-12-2025 04:57
90625,1026,18.445342,73.893929,2143,66,Cold,01-12-2025 15:18
90626,1079,18.586492,73.824988,2072,28,Cold,01-12-2025 07:43
90627,1351,18.485421,73.860343,2151,665,Hot,02-12-2025 16:14
90628,1119,18.557587,73.920988,2016,409,Clear,02-12-2025 02:29
90629,1443,18.590021,73.883472,2106,194,Hot,02-12-2025 03:47
90630,1092,18.468482,73.890852,2198,316,Cold,01-12-2025 08:37
90631,1215,18.454904,73.923433,2068,210,Cold,01-12-2025 10:09
90632,1260,18.489139,73.858154,2055,375,Cold,02-12-2025 23:37
90633,1006,18.473206,73.928057,2035,831,Rainy,02-12-2025 13:38
90634,1069,18.538907,73.917999,2038,912,Hot,01-12-2025 18:37
90635,1157,18.506881,73.88923,2174,343,Hot,01-12-2025 16:14
90636,1381,18.540863,73.934492,2093,764,Cold,02-12-2025 14:38
90637,1404,18.541008,73.794037,2047,192,Rainy,01-12-2025 15:02
90638,1161,18.536454,73.890341,2166,699,Hot,01-12-2025 23:34
90639,1345,18.538769,73.852472,2095,215,Rainy,01-12-2025 07:45
90640,1189,18.599478,73.85396,2064,326,Rainy,01-12-2025 18:50
90641,1111,18.5851,73.801865,2157,1018,Rainy,02-12-2025 20:32
90642,1418,18.536225,73.796087,2082,311,Rainy,02-12-2025 18:22
90643,1075,18.542086,73.922788,2025,423,Cold,01-12-2025 17:57
90644,1167,18.500095,73.860975,2112,344,Clear,01-12-2025 17:21
90645,1010,18.501311,73.80343,2004,865,Cold,02-12-2025 05:22
90646,1023,18.482148,73.920172,2079,1066,Rainy,01-12-2025 08:27
90647,1440,18.587547,73.820382,2174,1113,Rainy,01-12-2025 15:16
90648,1178,18.517654,73.83456,2134,907,Rainy,01-12-2025 11:07
90649,1232,18.520782,73.919421,2006,881,Rainy,01-12-2025 07:13
90650,1488,18.573546,73.903386,2119,450,Hot,03-12-2025 03:40
90651,1276,18.586188,73.881542,2035,283,Hot,02-12-2025 18:38
90652,1341,18.470579,73.795936,2022,842,Hot,02-12-2025 01:55
90653,1190,18.518539,73.845667,2051,282,Hot,03-12-2025 03:19
90654,1154,18.562205,73.884905,2197,200,Cold,01-12-2025 20:46
90655,1195,18.460056,73.834788,2179,1120,Hot,02-12-2025 13:41
90656,1226,18.512941,73.815525,2152,1105,Hot,03-12-2025 04:31
90657,1354,18.493443,73.801247,2086,513,Rainy,01-12-2025 13:48
90658,1039,18.527991,73.893802,2046,312,Rainy,01-12-2025 05:06
90659,1424,18.553975,73.907968,2085,932,Cold,02-12-2025 14:52
90660,1389,18.534273,73.814151,2100,557,Cold,02-12-2025 04:54
90661,1475,18.503178,73.858466,2099,321,Rainy,02-12-2025 17:56
90662,1337,18.539318,73.900179,2053,579,Hot,02-12-2025 10:25
90663,1068,18.441695,73.797993,2151,1163,Hot,02-12-2025 20:12
90664,1039,18.526796,73.895431,2144,775,Clear,01-12-2025 21:36
90665,1104,18.522399,73.873806,2155,543,Cold,02-12-2025 23:41
90666,1435,18.515161,73.852428,2136,413,Rainy,01-12-2025 08:13
90667,1499,18.561996,73.897998,2150,1062,Hot,03-12-2025 04:01
90668,1260,18.487725,73.860606,2096,1019,Clear,03-12-2025 00:55
90669,1325,18.544459,73.888557,2004,742,Hot,01-12-2025 09:31
90670,1387,18.487978,73.889847,2107,365,Cold,01-12-2025 07:28
90671,1315,18.59657,73.828739,2077,155,Rainy,02-12-2025 13:29
90672,1280,18.589222,73.795809,2158,1197,Clear,01-12-2025 13:09
90673,1266,18.508035,73.914051,2099,68,Clear,02-12-2025 22:25
90674,1051,18.554437,73.934077,2073,362,Rainy,01-12-2025 23:57
90675,1212,18.488336,73.784576,2131,65,Cold,01-12-2025 12:26
90676,1401,18.582542,73.906394,2198,562,Rainy,01-12-2025 17:33
90677,1102,18.450917,73.908621,2045,888,Hot,01-12-2025 16:59
90678,1287,18.570548,73.806411,2058,153,Clear,01-12-2025 16:22
90679,1263,18.535617,73.936141,2077,497,Clear,01-12-2025 10:02
90680,1250,18.490029,73.891522,2085,774,Cold,02-12-2025 16:14
90681,1389,18.535669,73.81404,2009,139,Hot,02-12-2025 08:45
90682,1366,18.497655,73.873199,2178,472,Clear,02-12-2025 20:08
90683,1317,18.508813,73.811728,2178,907,Cold,02-12-2025 00:52
90684,1352,18.506235,73.864842,2055,223,Rainy,02-12-2025 23:50
90685,1403,18.58955,73.876461,2193,39,Cold,02-12-2025 16:09
90686,1253,18.559852,73.924478,2081,1082,Clear,02-12-2025 23:19
90687,1086,18.577396,73.843369,2007,853,Rainy,03-12-2025 03:19
90688,1177,18.518885,73.934145,2034,933,Rainy,02-12-2025 00:14
90689,1053,18.479184,73.912746,2003,1182,Cold,02-12-2025 12:41
90690,1499,18.561029,73.898844,2018,946,Rainy,02-12-2025 05:31
90691,1327,18.558734,73.911801,2044,324,Rainy,01-12-2025 13:32
90692,1340,18.529572,73.815253,2115,70,Rainy,03-12-2025 02:55
90693,1287,18.573791,73.808215,2024,643,Clear,02-12-2025 23:39
90694,1199,18.600028,73.79123,2158,798,Clear,02-12-2025 11:53
90695,1239,18.487637,73.887832,2127,297,Hot,02-12-2025 17:41
90696,1187,18.564376,73.8835,2013,1175,Clear,01-12-2025 21:30
90697,1354,18.493545,73.800494,2176,723,Rainy,02-12-2025 11:33
90698,1058,18.551659,73.925801,2103,388,Hot,02-12-2025 19:29
90699,1160,18.484445,73.924828,2148,562,Hot,02-12-2025 20:23
90700,1458,18.514586,73.854835,2093,157,Cold,02-12-2025 21:46
90701,1016,18.461049,73.807517,2152,815,Hot,02-12-2025 14:18
90702,1301,18.573344,73.810144,2039,605,Clear,01-12-2025 18:18
90703,1104,18.523601,73.873215,2087,1166,Hot,01-12-2025 22:53
90704,1026,18.44619,73.893998,2057,791,Rainy,01-12-2025 15:25
90705,1143,18.48988,73.804426,2052,458,Clear,01-12-2025 10:16
90706,1360,18.549718,73.831575,2003,61,Cold,02-12-2025 21:40
90707,1250,18.491282,73.892001,2093,94,Clear,02-12-2025 06:31
90708,1063,18.446879,73.87863,2069,806,Cold,03-12-2025 04:42
90709,1116,18.481027,73.780001,2148,528,Cold,02-12-2025 02:49
90710,1368,18.469944,73.880191,2075,800,Cold,01-12-2025 06:17
90711,1055,18.530058,73.784717,2196,48,Rainy,02-12-2025 13:32
90712,1179,18.502177,73.903494,2027,1074,Clear,01-12-2025 23:32
90713,1058,18.554233,73.926008,2125,719,Clear,01-12-2025 19:51
90714,1381,18.53998,73.934885,2149,335,Hot,01-12-2025 19:29
90715,1011,18.479529,73.868125,2072,826,Clear,02-12-2025 00:35
90716,1345,18.539519,73.851595,2164,1060,Cold,02-12-2025 14:48
90717,1178,18.516938,73.835183,2109,1106,Hot,02-12-2025 17:06
90718,1132,18.551892,73.801527,2143,1000,Clear,03-12-2025 02:55
90719,1345,18.538092,73.850081,2087,470,Cold,01-12-2025 17:34
90720,1130,18.535834,73.869931,2075,297,Hot,02-12-2025 20:43
90721,1225,18.54381,73.839249,2076,695,Rainy,03-12-2025 00:24
90722,1189,18.598613,73.854412,2091,36,Clear,03-12-2025 01:28
90723,1010,18.500108,73.804444,2110,1198,Cold,02-12-2025 06:53
90724,1218,18.484291,73.785733,2066,281,Hot,02-12-2025 18:58
90725,1323,18.499743,73.782288,2024,82,Clear,01-12-2025 11:55
90726,1166,18.474661,73.922485,2015,1073,Clear,02-12-2025 09:52
90727,1227,18.592766,73.809104,2011,313,Rainy,01-12-2025 22:38
90728,1252,18.530618,73.851066,2016,881,Clear,02-12-2025 16:54
90729,1166,18.474794,73.921625,2052,169,Rainy,02-12-2025 10:33
90730,1096,18.559308,73.806515,2048,1123,Clear,01-12-2025 11:09
90731,1252,18.531477,73.854297,2095,549,Clear,02-12-2025 22:05
90732,1230,18.599019,73.806999,2158,79,Cold,01-12-2025 13:05
90733,1059,18.478049,73.885032,2115,389,Rainy,02-12-2025 13:42
90734,1208,18.440541,73.888336,2159,216,Clear,01-12-2025 13:32
90735,1334,18.540332,73.934016,2170,729,Hot,02-12-2025 21:09
90736,1431,18.533786,73.869705,2098,588,Hot,02-12-2025 08:52
90737,1246,18.517437,73.794711,2097,536,Hot,01-12-2025 12:41
90738,1170,18.461025,73.864869,2013,1141,Cold,02-12-2025 03:23
90739,1333,18.551345,73.929331,2079,512,Rainy,02-12-2025 03:09
90740,1298,18.494337,73.918127,2149,354,Hot,02-12-2025 20:22
90741,1322,18.516654,73.876493,2086,224,Cold,02-12-2025 11:44
90742,1166,18.472806,73.92358,2175,688,Rainy,03-12-2025 04:16
90743,1345,18.539918,73.849371,2186,1114,Hot,02-12-2025 04:32
90744,1391,18.577884,73.856516,2032,1157,Clear,02-12-2025 03:41
90745,1415,18.501167,73.88918,2155,92,Cold,02-12-2025 14:55
90746,1113,18.537764,73.923242,2004,1113,Rainy,03-12-2025 01:14
90747,1149,18.580578,73.77935,2005,219,Hot,01-12-2025 06:41
90748,1304,18.562158,73.848106,2037,138,Clear,03-12-2025 03:50
90749,1452,18.443309,73.856528,2026,1190,Hot,03-12-2025 02:33
90750,1151,18.520943,73.790324,2195,632,Cold,02-12-2025 08:54
90751,1484,18.53071,73.915371,2030,638,Rainy,01-12-2025 15:58
90752,1107,18.499503,73.807245,2142,630,Rainy,02-12-2025 20:37
90753,1163,18.540257,73.84431,2191,768,Hot,01-12-2025 17:01
90754,1469,18.584052,73.848866,2119,339,Hot,02-12-2025 15:59
90755,1367,18.569271,73.785984,2122,452,Rainy,02-12-2025 09:50
90756,1022,18.589117,73.794333,2049,166,Clear,02-12-2025 05:19
90757,1350,18.585061,73.851848,2028,548,Clear,02-12-2025 12:05
90758,1230,18.601743,73.809461,2102,1066,Rainy,02-12-2025 18:09
90759,1228,18.595876,73.839825,2099,1125,Clear,01-12-2025 06:25
90760,1478,18.454944,73.911253,2091,182,Clear,01-12-2025 18:49
90761,1138,18.472015,73.859076,2048,491,Hot,02-12-2025 11:35
90762,1111,18.58412,73.798577,2119,515,Clear,03-12-2025 00:11
90763,1135,18.591015,73.858267,2050,593,Clear,02-12-2025 15:22
90764,1367,18.565977,73.784463,2031,900,Rainy,01-12-2025 22:56
90765,1147,18.456268,73.899044,2119,786,Rainy,03-12-2025 03:15
